Y,λ_ets_min,λ_ets_Q1,λ_ets_mean,λ_ets_Q3,λ_ets_max,λ_product_min,λ_product_Q1,λ_product_mean,λ_product_Q3,λ_product_max,BF-BOF_b_min,BF-BOF_b_Q1,BF-BOF_b_mean,BF-BOF_b_Q3,BF-BOF_b_max,BF-BOF_cap,BF-BOF_g_min,BF-BOF_g_Q1,BF-BOF_g_mean,BF-BOF_g_Q3,BF-BOF_g_max,BF-BOF_bank_min,BF-BOF_bank_Q1,BF-BOF_bank_mean,BF-BOF_bank_Q3,BF-BOF_bank_max,BF-BOF_netto_emiss_min,BF-BOF_netto_emiss_Q1,BF-BOF_netto_emiss_mean,BF-BOF_netto_emiss_Q3,BF-BOF_netto_emiss_max,BF-BlendH2-BOF_b_min,BF-BlendH2-BOF_b_Q1,BF-BlendH2-BOF_b_mean,BF-BlendH2-BOF_b_Q3,BF-BlendH2-BOF_b_max,BF-BlendH2-BOF_cap,BF-BlendH2-BOF_g_min,BF-BlendH2-BOF_g_Q1,BF-BlendH2-BOF_g_mean,BF-BlendH2-BOF_g_Q3,BF-BlendH2-BOF_g_max,BF-BlendH2-BOF_bank_min,BF-BlendH2-BOF_bank_Q1,BF-BlendH2-BOF_bank_mean,BF-BlendH2-BOF_bank_Q3,BF-BlendH2-BOF_bank_max,BF-BlendH2-BOF_netto_emiss_min,BF-BlendH2-BOF_netto_emiss_Q1,BF-BlendH2-BOF_netto_emiss_mean,BF-BlendH2-BOF_netto_emiss_Q3,BF-BlendH2-BOF_netto_emiss_max,HDRI-EAF_b_min,HDRI-EAF_b_Q1,HDRI-EAF_b_mean,HDRI-EAF_b_Q3,HDRI-EAF_b_max,HDRI-EAF_cap,HDRI-EAF_g_min,HDRI-EAF_g_Q1,HDRI-EAF_g_mean,HDRI-EAF_g_Q3,HDRI-EAF_g_max,HDRI-EAF_bank_min,HDRI-EAF_bank_Q1,HDRI-EAF_bank_mean,HDRI-EAF_bank_Q3,HDRI-EAF_bank_max,HDRI-EAF_netto_emiss_min,HDRI-EAF_netto_emiss_Q1,HDRI-EAF_netto_emiss_mean,HDRI-EAF_netto_emiss_Q3,HDRI-EAF_netto_emiss_max,BF-BlendNG-BOF_b_min,BF-BlendNG-BOF_b_Q1,BF-BlendNG-BOF_b_mean,BF-BlendNG-BOF_b_Q3,BF-BlendNG-BOF_b_max,BF-BlendNG-BOF_cap,BF-BlendNG-BOF_g_min,BF-BlendNG-BOF_g_Q1,BF-BlendNG-BOF_g_mean,BF-BlendNG-BOF_g_Q3,BF-BlendNG-BOF_g_max,BF-BlendNG-BOF_bank_min,BF-BlendNG-BOF_bank_Q1,BF-BlendNG-BOF_bank_mean,BF-BlendNG-BOF_bank_Q3,BF-BlendNG-BOF_bank_max,BF-BlendNG-BOF_netto_emiss_min,BF-BlendNG-BOF_netto_emiss_Q1,BF-BlendNG-BOF_netto_emiss_mean,BF-BlendNG-BOF_netto_emiss_Q3,BF-BlendNG-BOF_netto_emiss_max,fringe_b_min,fringe_b_Q1,fringe_b_mean,fringe_b_Q3,fringe_b_max,fringe_g_min,fringe_g_Q1,fringe_g_mean,fringe_g_Q3,fringe_g_max,fringe_bank_min,fringe_bank_Q1,fringe_bank_mean,fringe_bank_Q3,fringe_bank_max,fringe_netto_emiss_min,fringe_netto_emiss_Q1,fringe_netto_emiss_mean,fringe_netto_emiss_Q3,fringe_netto_emiss_max
2034,0.0,0.0,0.0,0.0,223.1598,0.0,0.0,0.0,0.0,598.9719,-0.0,0.1159,0.12029999999999999,0.1213,0.1226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1159,0.12029999999999999,0.1213,0.1226,0.0,0.0,0.0,0.0,0.0,-0.0,0.023125,0.0233,0.0234,0.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023125,0.0233,0.0234,0.0235,0.0,0.0,0.0,0.0,0.0,-0.0,0.0202,0.0207,0.0208,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202,0.0207,0.0208,0.021,0.0,0.0,0.0,0.0,0.0,0.1529,0.154975,0.1561,0.1564,172.8974,0.0,0.0,0.0,0.0,0.0,106.7691,0.0,0.1549,0.1561,0.1564,0.1583,0.0,0.0,0.0,0.0,174.9945,0.0113,0.0117,0.012150000000000001,0.0123,548.0994,0.0,0.0,0.0,0.0,0.0,0.0113,0.0117,0.012150000000000001,0.0123,941.4441,0.0,0.0,0.0,0.0,518.9581
2035,0.0,0.0,0.0,0.0,245.534,0.0,0.0,0.0,0.0,640.3868,0.0,0.0003,0.0003,0.000375,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116275,0.12065000000000001,0.1216,0.1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006,0.0006,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0237,0.0239,0.024,0.024,0.0,0.0,0.0,0.0,0.0,-0.0,0.0006,0.0006,0.0007,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020825,0.0214,0.0214,0.0216,0.0,0.0,0.0,0.0,0.0,0.021,0.0213,0.0213,0.0213,175.2331,0.0,0.0,0.0,0.0,0.0,106.9146,0.0,0.176125,0.1774,0.1778,0.1797,0.0,0.0,0.0,0.0,175.2331,0.0042,0.0042,0.0043,0.0045,484.6456,0.0,0.0,0.0,0.0,0.0,0.0159,0.0162,0.01635,0.0165,959.381,0.0,0.0,0.0,0.0,466.7087
2036,0.0,0.0,0.0,0.0,268.8315,0.0,0.0,0.0,0.0,681.5202,0.0,0.0002,0.0002,0.000275,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11657500000000001,0.12090000000000001,0.1218,0.1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0242,0.024274999999999998,0.0243,0.0,0.0,0.0,0.0,0.0,-0.0,0.0003,0.0003,0.0003,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212,0.021650000000000003,0.0217,0.0219,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0002,0.0002,217.4466,0.0,0.0,0.0,0.0,0.0,107.0506,0.1741,0.176475,0.17754999999999999,0.1779,41.9907,0.0,0.0,0.0,0.0,175.4559,0.0026,0.0026,0.0026,0.0027,381.3085,0.0,0.0,0.0,0.0,0.0,0.0187,0.0189,0.019,0.019174999999999998,924.6748,0.0,0.0,0.0,0.0,416.0147
2037,0.0,0.0,0.0,0.0,294.668,0.0,0.0,0.0,0.0,728.5878,0.0,0.0001,0.0001,0.00017500000000000003,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1167,0.121,0.1219,0.1232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024025,0.0242,0.0243,0.0243,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213,0.0217,0.0218,0.022,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,185.8525,0.0,0.0,0.0,0.0,0.0,106.9593,0.1742,0.17657499999999998,0.1777,0.1781,52.5369,0.0,0.0,0.0,0.0,175.3064,0.0017,0.0018,0.0018,0.0019,351.8659,0.0,0.0,0.0,0.0,0.0,0.0206,0.0208,0.0208,0.0209,913.868,0.0,0.0,0.0,0.0,362.6727
2038,0.0,0.0,0.0,0.0,324.038,0.0,0.0,0.0,0.0,782.1726,-0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1168,0.1211,0.122,0.1233,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241,0.0242,0.0243,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214,0.0218,0.0219,0.0221,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,183.8736,0.0,0.0,0.0,0.0,0.0,106.8248,0.1744,0.17667500000000003,0.1778,0.1782,61.3247,0.0,0.0,0.0,0.0,175.0858,0.0014,0.0015,0.0015,0.0015,293.1411,0.0,0.0,0.0,0.0,0.0,0.0222,0.0223,0.0223,0.0224,902.1382,0.0,0.0,0.0,0.0,304.8709
2039,0.0,0.0,0.0,0.0,357.746,0.0,0.0,0.0,0.0,843.3221,-0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116875,0.1211,0.122075,0.1234,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241,0.0243,0.024375,0.0244,0.0,0.0,0.0,0.0,0.0,-0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215,0.0219,0.022,0.0222,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0002,0.0002,117.7577,0.0,0.0,0.0,0.0,0.0,106.9433,0.1746,0.176875,0.178,0.178375,3.8023,0.0,0.0,0.0,0.0,175.2801,0.0014,0.0015,0.0015,0.0015,298.1039,0.0,0.0,0.0,0.0,0.0,0.0238,0.0238,0.0238,0.0239,958.6605,0.0,0.0,0.0,0.0,241.5816
2040,0.0,0.0,0.0,0.0,398.4329,0.0,0.0,0.0,0.0,915.2916,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1169,0.1212,0.1221,0.1234,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242,0.0243,0.0244,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021625,0.02205,0.0221,0.0223,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0002,0.0002,171.7138,0.0,0.0,0.0,0.0,0.0,107.0873,0.0,0.176925,0.1782,0.1785,0.1804,0.0,0.0,0.0,0.0,175.5161,0.0015,0.0015,0.0016,0.0016,182.9659,0.0,0.0,0.0,0.0,0.0,0.0254,0.0254,0.0254,0.025474999999999998,973.3403,0.0,0.0,0.0,0.0,168.2861
2041,0.0,0.0,0.0,0.0,458.1287,0.0,0.0,0.0,0.0,1017.921,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116975,0.1212,0.1221,0.1234,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242,0.02435,0.0244,0.0245,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.00017500000000000003,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218,0.0222,0.0222,0.0224,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0002,0.0002,175.0283,0.0,0.0,0.0,0.0,0.0,106.7897,0.0,0.1772,0.1784,0.178775,0.1806,0.0,0.0,0.0,0.0,175.0283,0.0014,0.0015,0.0015,0.0015,119.2905,0.0,0.0,0.0,0.0,0.0,0.0269,0.0269,0.0269,0.0269,1029.3926,0.0,0.0,0.0,0.0,63.2382
2042,0.0,0.0,0.0,0.0,1159.7997,0.0,0.0,0.0,0.0,2172.2928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116975,0.1212,0.1221,0.1234,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0002,0.0002,72.5072,0.0,0.0,0.0,0.0,0.0,48.9913,0.0,0.0245,0.0246,0.0247,0.0247,0.0,0.0,0.0,0.0,72.5072,0.0,0.0001,0.0001,0.00017500000000000003,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0223,0.0224,0.0225,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0003,0.0003,95.1851,0.0,0.0,0.0,0.0,0.0,58.0751,0.0,0.177525,0.1787,0.1791,0.1809,0.0,0.0,0.0,0.0,95.1851,0.0018,0.0018,0.0018,0.0018,65.0989,0.0,0.0,0.0,0.0,0.0,0.0287,0.0287,0.0287,0.0287,1094.4915,0.0,0.0,0.0,0.0,0.0
2043,0.0,0.0,0.0,0.0,8168.4523,0.0,0.0,0.0,0.0,12554.4567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116975,0.1212,0.122175,0.1235,0.0,0.0,0.0,0.0,0.0,0.1055,0.1055,0.1056,0.1057,117.5601,0.0,0.0,0.0,0.0,0.0,79.4325,0.0,0.1301,0.1302,0.1302,0.1302,0.0,0.0,0.0,0.0,117.5601,0.0,0.0046,0.0046,0.004675,0.0047,18.8372,0.0,0.0,0.0,0.0,18.8372,0.0,0.026625,0.0269,0.027,0.0271,0.0,0.0,0.0,0.0,0.0,-0.0,0.0003,0.0003,0.0003,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177825,0.179,0.1794,0.1812,0.0,0.0,0.0,0.0,0.0,0.0017,0.0018,0.0018,0.0018,54.8256,0.0,0.0,0.0,0.0,0.0,0.0305,0.0305,0.0305,0.0305,1149.3171,0.0,0.0,0.0,0.0,0.0
