Y,λ_ets_min,λ_ets_Q1,λ_ets_mean,λ_ets_Q3,λ_ets_max,λ_product_min,λ_product_Q1,λ_product_mean,λ_product_Q3,λ_product_max,BF-BOF_b_min,BF-BOF_b_Q1,BF-BOF_b_mean,BF-BOF_b_Q3,BF-BOF_b_max,BF-BOF_cap,BF-BOF_g_min,BF-BOF_g_Q1,BF-BOF_g_mean,BF-BOF_g_Q3,BF-BOF_g_max,BF-BOF_bank_min,BF-BOF_bank_Q1,BF-BOF_bank_mean,BF-BOF_bank_Q3,BF-BOF_bank_max,BF-BOF_netto_emiss_min,BF-BOF_netto_emiss_Q1,BF-BOF_netto_emiss_mean,BF-BOF_netto_emiss_Q3,BF-BOF_netto_emiss_max,BF-BlendH2-BOF_b_min,BF-BlendH2-BOF_b_Q1,BF-BlendH2-BOF_b_mean,BF-BlendH2-BOF_b_Q3,BF-BlendH2-BOF_b_max,BF-BlendH2-BOF_cap,BF-BlendH2-BOF_g_min,BF-BlendH2-BOF_g_Q1,BF-BlendH2-BOF_g_mean,BF-BlendH2-BOF_g_Q3,BF-BlendH2-BOF_g_max,BF-BlendH2-BOF_bank_min,BF-BlendH2-BOF_bank_Q1,BF-BlendH2-BOF_bank_mean,BF-BlendH2-BOF_bank_Q3,BF-BlendH2-BOF_bank_max,BF-BlendH2-BOF_netto_emiss_min,BF-BlendH2-BOF_netto_emiss_Q1,BF-BlendH2-BOF_netto_emiss_mean,BF-BlendH2-BOF_netto_emiss_Q3,BF-BlendH2-BOF_netto_emiss_max,HDRI-EAF_b_min,HDRI-EAF_b_Q1,HDRI-EAF_b_mean,HDRI-EAF_b_Q3,HDRI-EAF_b_max,HDRI-EAF_cap,HDRI-EAF_g_min,HDRI-EAF_g_Q1,HDRI-EAF_g_mean,HDRI-EAF_g_Q3,HDRI-EAF_g_max,HDRI-EAF_bank_min,HDRI-EAF_bank_Q1,HDRI-EAF_bank_mean,HDRI-EAF_bank_Q3,HDRI-EAF_bank_max,HDRI-EAF_netto_emiss_min,HDRI-EAF_netto_emiss_Q1,HDRI-EAF_netto_emiss_mean,HDRI-EAF_netto_emiss_Q3,HDRI-EAF_netto_emiss_max,BF-BlendNG-BOF_b_min,BF-BlendNG-BOF_b_Q1,BF-BlendNG-BOF_b_mean,BF-BlendNG-BOF_b_Q3,BF-BlendNG-BOF_b_max,BF-BlendNG-BOF_cap,BF-BlendNG-BOF_g_min,BF-BlendNG-BOF_g_Q1,BF-BlendNG-BOF_g_mean,BF-BlendNG-BOF_g_Q3,BF-BlendNG-BOF_g_max,BF-BlendNG-BOF_bank_min,BF-BlendNG-BOF_bank_Q1,BF-BlendNG-BOF_bank_mean,BF-BlendNG-BOF_bank_Q3,BF-BlendNG-BOF_bank_max,BF-BlendNG-BOF_netto_emiss_min,BF-BlendNG-BOF_netto_emiss_Q1,BF-BlendNG-BOF_netto_emiss_mean,BF-BlendNG-BOF_netto_emiss_Q3,BF-BlendNG-BOF_netto_emiss_max,fringe_b_min,fringe_b_Q1,fringe_b_mean,fringe_b_Q3,fringe_b_max,fringe_g_min,fringe_g_Q1,fringe_g_mean,fringe_g_Q3,fringe_g_max,fringe_bank_min,fringe_bank_Q1,fringe_bank_mean,fringe_bank_Q3,fringe_bank_max,fringe_netto_emiss_min,fringe_netto_emiss_Q1,fringe_netto_emiss_mean,fringe_netto_emiss_Q3,fringe_netto_emiss_max
2034,63.5761,134.9223,177.57105,272.251875,406.5703,319.5218,451.49795000000006,523.6308,678.8126,898.9605,-0.0,0.0,0.0,197.3323,198.5643,0.0,0.0,0.0,0.0,106.66612500000001,107.3321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.3323,198.5643,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.95805000000001,175.3737,188.2842,0.0,0.0,0.0,106.74680000000001,107.00047500000001,114.8775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.95805000000001,175.3737,188.2842,6.3527,12.149875000000002,21.14785,23.860950000000003,522.7313,0.0,0.0,0.0,0.0,0.0,2613.2103,4486.2685249999995,4520.0873,4553.76965,4568.2303,0.0,0.0,0.0,0.0,436.4545
2035,68.0262,146.21747499999998,190.00099999999998,291.309525,435.0302,331.7918,476.639075,548.65535,714.6999250000001,950.2582,-0.0,0.0,-0.0,196.00505,375.9689,0.0,0.0,0.0,0.0,105.9487,203.2264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.00505,375.9689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.10155,175.37384999999998,178.2961,0.0,0.0,0.0,106.83435,107.00047500000001,108.7835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.10155,175.37384999999998,178.2961,-92.3806,-77.5789,-75.44319999999999,-71.2116,461.7937,0.0,0.0,0.0,0.0,0.0,2674.4706,4411.6395,4443.8351999999995,4477.3011750000005,4490.5559,0.0,0.0,0.0,0.0,400.5334
2036,72.788,157.300225,203.3011,311.70115,465.4823,344.7199,500.05830000000003,575.1990499999999,752.8667,1004.9141,-0.0,0.0,0.0,46.158825,226.1635,0.0,0.0,0.0,0.0,18.87255,122.2505,0.0,0.0,0.0,0.0,14.9927,0.0,0.0,0.0,34.9143,226.1635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,143.899175,175.1363,175.3738,211.0906,0.0,0.0,87.79695,106.85560000000001,107.0005,128.7923,0.0,0.0,0.0,0.0,0.0,0.0,143.899175,175.1363,175.3738,211.0906,-248.6164,-177.99475,-176.6763,-173.130575,403.0758,0.0,0.0,0.0,0.0,0.0,2714.8811,4233.5719500000005,4269.04735,4300.590925,4312.5518,0.0,0.0,0.0,0.0,362.6653
2037,77.8831,169.32557500000001,217.53215,333.52025000000003,498.0661,358.3472,524.35145,603.36355,793.467975,1063.1586,-9.1702,0.0,-0.0,0.0,434.1014,0.0,0.0,0.0,0.0,0.0,234.6494,0.0,0.0,0.0,0.0,5.8225,0.0,0.0,0.0,0.0,434.1014,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.22625000000002,175.21435,175.3735,248.6198,0.0,0.0,105.690225,106.9032,107.0003,151.6899,0.0,0.0,0.0,0.0,0.0,0.0,173.22625000000002,175.21435,175.3735,248.6198,-295.4517,-280.17795,-276.72335,-271.62760000000003,371.7482,0.0,0.0,0.0,0.0,0.0,2764.95,3958.85525,3997.00555,4021.5852999999997,4110.7815,0.0,0.0,0.0,0.0,321.6793
2038,83.3349,182.53005,232.75945000000002,356.866625,532.9307,372.7182,550.907425,633.2576,836.6693,1125.2383,-5.8225,0.0,0.0,0.0,209.2483,0.0,0.0,0.0,0.0,0.0,113.1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.2483,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,174.39092499999998,175.37234999999998,175.3737,209.8672,0.0,0.0,106.4008,106.99965,107.0004,128.0459,0.0,0.0,0.0,0.0,0.0,0.0,174.39092499999998,175.37234999999998,175.3737,209.8672,-465.056,-386.141575,-382.44665,-377.3214,307.4399,0.0,0.0,0.0,0.0,0.0,2795.9567,3577.5705500000004,3614.7177,3635.858875,3645.7255,0.0,0.0,0.0,0.0,276.4332
2039,89.1684,194.88285,249.05255,381.8473,570.2359,387.8812,575.76305,664.9973500000001,882.64795,1191.4168,-0.0,0.0,-0.0,0.0,207.3823,0.0,0.0,0.0,0.0,0.0,112.0985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.3823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0951,175.37235,175.5467,560.5039,0.0,0.0,106.22030000000001,106.9993,107.049625,341.9792,0.0,0.0,0.0,0.0,11.5661,0.0,174.0951,175.3718,175.45432499999998,560.5039,-573.3494,-495.2543,-491.30235,-485.473775,230.017,0.0,0.0,0.0,0.0,0.0,2773.0901,3080.2923,3120.74,3140.554825,3148.0822,0.0,0.0,0.0,0.0,252.8836
2040,95.4102,208.55005,266.48625000000004,408.57662500000004,610.1524,403.8868,603.3066249999999,698.7072000000001,931.5932750000001,1261.9759,-0.0,0.0,-0.0,0.0,197.7347,0.0,0.0,0.0,0.0,0.0,106.8836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.7347,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.00692500000002,175.37099999999998,175.461925,191.2724,0.0,0.0,106.16647499999999,106.99865,107.00135,110.8082,0.0,0.0,0.0,0.0,27.5832,0.0,174.00692500000002,175.37075,175.375225,181.6147,-608.8402,-607.148025,-602.6830500000001,-595.05045,164.668,0.0,0.0,0.0,0.0,0.0,2442.5016,2491.672025,2519.85205,2533.7877499999995,2715.0375,0.0,0.0,0.0,0.0,222.7207
2041,102.0889,223.17579999999998,285.14035,437.177025,652.8631,420.79,632.526475,734.5199,983.708,1337.2174,-0.0,0.0,0.0,0.0,197.6945,0.0,0.0,0.0,0.0,0.0,106.8619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.6945,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.65120000000002,175.37054999999998,175.46875,273.3578,0.0,0.0,106.559575,106.9984,107.00105,166.7833,0.0,0.0,0.0,0.0,48.5835,0.0,174.65120000000002,175.3704,175.374725,273.3578,-725.0073,-723.193075,-718.4182000000001,-708.6666,98.789,0.0,0.0,0.0,0.0,0.0,1746.0906,1783.603325,1800.8739,1810.4734000000003,2622.0086,0.0,0.0,0.0,0.0,191.8179
2042,109.2351,238.827275,305.10015,467.7794,698.5635,438.649,663.53565,772.57755,1039.208825,1417.4639,0.0,0.0,0.0,0.0,197.6558,0.0,0.0,0.0,0.0,0.0,106.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.6558,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.59925,175.3711,175.47719999999998,201.8732,0.0,0.0,106.52792500000001,106.9987,107.00027499999999,111.3633,0.0,0.0,0.0,0.0,75.2193,0.0,174.59925,175.3709,175.373475,182.5244,-845.0413,-843.09445,-837.9902999999999,-829.21185,32.2644,0.0,0.0,0.0,0.0,0.0,933.2919,952.2461,962.2863500000001,967.2495250000001,2494.1133,0.0,0.0,0.0,0.0,160.1597
2043,116.8816,255.57645000000002,326.45715,500.523925,747.4629,457.5263,696.45515,813.0319999999999,1098.327525,1503.0605,-0.0,0.0,-0.0,0.0,197.7058,0.0,0.0,0.0,0.0,0.0,106.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.7058,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,174.5371,175.3684,175.47979999999998,208.3014,0.0,0.0,106.49005000000001,106.9971,106.99905,111.6657,-0.0,0.0,0.0,0.0,108.2929,0.0,174.5371,175.36825,175.371425,183.0201,-969.1933,-967.1193,-961.64845,-951.392975,-35.0538,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2331.3316,0.0,0.0,0.0,0.0,127.728
