Y,λ_ets_min,λ_ets_Q1,λ_ets_mean,λ_ets_Q3,λ_ets_max,λ_product_min,λ_product_Q1,λ_product_mean,λ_product_Q3,λ_product_max,BF-BOF_b_min,BF-BOF_b_Q1,BF-BOF_b_mean,BF-BOF_b_Q3,BF-BOF_b_max,BF-BOF_cap,BF-BOF_g_min,BF-BOF_g_Q1,BF-BOF_g_mean,BF-BOF_g_Q3,BF-BOF_g_max,BF-BOF_bank_min,BF-BOF_bank_Q1,BF-BOF_bank_mean,BF-BOF_bank_Q3,BF-BOF_bank_max,BF-BOF_netto_emiss_min,BF-BOF_netto_emiss_Q1,BF-BOF_netto_emiss_mean,BF-BOF_netto_emiss_Q3,BF-BOF_netto_emiss_max,BF-BlendH2-BOF_b_min,BF-BlendH2-BOF_b_Q1,BF-BlendH2-BOF_b_mean,BF-BlendH2-BOF_b_Q3,BF-BlendH2-BOF_b_max,BF-BlendH2-BOF_cap,BF-BlendH2-BOF_g_min,BF-BlendH2-BOF_g_Q1,BF-BlendH2-BOF_g_mean,BF-BlendH2-BOF_g_Q3,BF-BlendH2-BOF_g_max,BF-BlendH2-BOF_bank_min,BF-BlendH2-BOF_bank_Q1,BF-BlendH2-BOF_bank_mean,BF-BlendH2-BOF_bank_Q3,BF-BlendH2-BOF_bank_max,BF-BlendH2-BOF_netto_emiss_min,BF-BlendH2-BOF_netto_emiss_Q1,BF-BlendH2-BOF_netto_emiss_mean,BF-BlendH2-BOF_netto_emiss_Q3,BF-BlendH2-BOF_netto_emiss_max,HDRI-EAF_b_min,HDRI-EAF_b_Q1,HDRI-EAF_b_mean,HDRI-EAF_b_Q3,HDRI-EAF_b_max,HDRI-EAF_cap,HDRI-EAF_g_min,HDRI-EAF_g_Q1,HDRI-EAF_g_mean,HDRI-EAF_g_Q3,HDRI-EAF_g_max,HDRI-EAF_bank_min,HDRI-EAF_bank_Q1,HDRI-EAF_bank_mean,HDRI-EAF_bank_Q3,HDRI-EAF_bank_max,HDRI-EAF_netto_emiss_min,HDRI-EAF_netto_emiss_Q1,HDRI-EAF_netto_emiss_mean,HDRI-EAF_netto_emiss_Q3,HDRI-EAF_netto_emiss_max,BF-BlendNG-BOF_b_min,BF-BlendNG-BOF_b_Q1,BF-BlendNG-BOF_b_mean,BF-BlendNG-BOF_b_Q3,BF-BlendNG-BOF_b_max,BF-BlendNG-BOF_cap,BF-BlendNG-BOF_g_min,BF-BlendNG-BOF_g_Q1,BF-BlendNG-BOF_g_mean,BF-BlendNG-BOF_g_Q3,BF-BlendNG-BOF_g_max,BF-BlendNG-BOF_bank_min,BF-BlendNG-BOF_bank_Q1,BF-BlendNG-BOF_bank_mean,BF-BlendNG-BOF_bank_Q3,BF-BlendNG-BOF_bank_max,BF-BlendNG-BOF_netto_emiss_min,BF-BlendNG-BOF_netto_emiss_Q1,BF-BlendNG-BOF_netto_emiss_mean,BF-BlendNG-BOF_netto_emiss_Q3,BF-BlendNG-BOF_netto_emiss_max,fringe_b_min,fringe_b_Q1,fringe_b_mean,fringe_b_Q3,fringe_b_max,fringe_g_min,fringe_g_Q1,fringe_g_mean,fringe_g_Q3,fringe_g_max,fringe_bank_min,fringe_bank_Q1,fringe_bank_mean,fringe_bank_Q3,fringe_bank_max,fringe_netto_emiss_min,fringe_netto_emiss_Q1,fringe_netto_emiss_mean,fringe_netto_emiss_Q3,fringe_netto_emiss_max
2034,112.3966,161.67942499999998,199.9321,250.816375,343.8225,409.839,497.5851,560.2815499999999,610.487125,748.6582,-0.0,0.0,0.0,0.0,199.6682,0.0,0.0,0.0,0.0,0.0,107.9288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.6682,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0562,175.41854999999998,175.8157,0.0,0.0,0.0,35.4217,107.02779999999998,107.2701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0562,175.41854999999998,175.8157,187.1036,230.3956,251.72379999999998,288.878225,604.6612,0.0,0.0,0.0,0.0,0.0,952.9703,5931.855625,6175.1977,6389.18625,6637.794,0.0,0.0,0.0,0.0,620.8434
2035,120.2645,172.9971,213.9274,268.3735,367.89,428.433,520.7868,587.87175,638.1551499999999,792.987,-0.0,0.0,0.0,0.0,197.9576,0.0,0.0,0.0,0.0,0.0,107.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.9576,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60455,175.38305,175.6318,0.0,0.0,0.0,29.655,107.0061,107.1579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60455,175.38305,175.6318,107.8384,156.596475,178.20510000000002,201.701125,659.7345,0.0,0.0,0.0,0.0,0.0,1024.9358,6162.9577500000005,6360.1035,6584.2951,6830.1002,0.0,0.0,0.0,0.0,587.769
2036,128.683,185.10685,228.9023,287.1597,393.6423,448.1259,545.3795,617.1605,668.27765,839.6965,-0.0,0.0,0.0,0.0,197.9727,0.0,0.0,0.0,0.0,0.0,107.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.9727,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,175.398675,176.6112,0.0,0.0,0.0,0.0,107.015625,107.7555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.398675,176.6112,24.2147,83.8305,101.19274999999999,163.637275,598.7504,0.0,0.0,0.0,0.0,0.0,1069.8083,6271.8278,6446.6358,6707.641175,6928.7024,0.0,0.0,0.0,0.0,553.878
2037,137.6911,198.064325,244.925,307.2608,421.1973,468.993,571.456725,644.4341,705.39555,889.4147,-0.0,0.0,0.0,0.0,198.4671,0.0,0.0,0.0,0.0,0.0,107.2795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.4671,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.3961,176.2918,0.0,0.0,0.0,0.0,107.01410000000001,107.5606,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,175.3961,176.2918,-64.3832,3.180675,15.8111,87.71122500000001,537.7663,0.0,0.0,0.0,0.0,0.0,1088.4084,6306.232625,6462.7496,6759.1444,6931.31,0.0,0.0,0.0,0.0,519.1662
2038,147.3275,211.928775,262.0697,328.769075,450.6811,491.1013,599.11725,670.41955,745.6425,942.5664,0.0,0.0,0.0,0.0,198.806,0.0,0.0,0.0,0.0,0.0,107.4627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.806,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,175.38522500000002,176.8038,0.0,0.0,0.0,0.0,107.00745,107.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.38522500000002,176.8039,-108.239,-87.34179999999999,-68.2509,4.9825,476.7822,0.0,0.0,0.0,0.0,0.0,1081.5768,6247.6396,6440.73585,6691.075374999999,6859.6996,0.0,0.0,0.0,0.0,483.6138
2039,157.6358,226.763825,280.41465000000005,351.7828999999999,482.2288,514.8614,628.4672750000001,681.1792,788.545575,998.8568,0.0,0.0,0.0,0.0,193.1042,0.0,0.0,0.0,0.0,0.0,104.3807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.32615,175.6115,0.0,0.0,0.0,0.0,106.971475,107.1455,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,175.32615,175.6115,-196.9051,-175.54542500000002,-137.24285,-82.90502500000001,415.7981,0.0,0.0,0.0,0.0,0.0,1050.1744,6159.2987,6321.8922,6548.0524,6737.6227,0.0,0.0,0.0,0.0,447.2005
2040,168.6952,242.6373,300.04359999999997,376.40770000000003,515.9848,538.4563,659.6199499999999,709.9909,834.32915,1059.2942,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.367975,175.6274,0.0,0.0,0.0,0.0,106.99695,107.1552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.367975,175.6274,-300.7784,-257.3086,-214.41475,-170.27445,354.814,0.0,0.0,0.0,0.0,0.0,995.083,5944.995975,6119.4807,6255.714825,6516.9103,0.0,0.0,0.0,0.0,409.9053
2041,180.482,259.62147500000003,321.0467,402.75625,552.1038,562.9794,692.0922,750.0409999999999,882.822525,1125.3368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,107.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.263275,175.616,0.0,0.0,0.0,0.0,80.0874,107.1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.263275,175.616,-407.654,-347.81075000000004,-300.8595,-261.398775,293.8298,0.0,0.0,0.0,0.0,0.0,917.2058,5693.3563,5846.35255,5922.405274999999,6194.927,0.0,0.0,0.0,0.0,371.707
2042,193.1186,277.794975,343.51995,430.94922499999996,590.751,589.0404,714.06585,792.48875,934.174375,1199.3574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.6331,0.0,0.0,0.0,0.0,0.0,107.1587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.6331,-517.742,-426.69494999999995,-392.26205,-311.967975,232.8457,0.0,0.0,0.0,0.0,0.0,817.4678,5286.1277,5392.1834,5588.835074999999,5768.8526,0.0,0.0,0.0,0.0,332.5837
2043,206.6369,297.24064999999996,367.56635,461.115675,632.1036,616.6474,735.9455750000001,837.2601,988.5205,1284.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.6507,0.0,0.0,0.0,0.0,0.0,107.1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.6507,-631.2673,-523.9863250000001,-484.72235,-402.51415,171.8615,0.0,0.0,0.0,0.0,0.0,696.8163,4761.5645,4888.72965,5129.9981,5271.1867,0.0,0.0,0.0,0.0,292.5129
